SourceContentId,RecommendedContentId,Rank
7155061818771055780,-3662111110237135231,3
7155061818771055780,-4460374799273064357,4
7155061818771055780,1553114235264483780,5
2819427195737975069,-2990485643677949494,1
2819427195737975069,-4615575698508618335,2
2819427195737975069,-2880002165720705376,3
2819427195737975069,-5623496706605874646,4
2819427195737975069,-9050450867630628092,5
2645380860642118790,-8353590933060505654,1
2645380860642118790,1433393829724383645,2
2645380860642118790,8596997246990922861,3
2645380860642118790,4109618890343020064,4
2645380860642118790,6643427232964983922,5
-8026099268928087567,-3136683414587095274,1
-8026099268928087567,1031060816592502094,2
-8026099268928087567,1117455951802655890,3
-8026099268928087567,6569463984699537820,4
-8026099268928087567,-7255737497176527784,5
-7862677531530632089,-8068727428160395745,1
-7862677531530632089,-3395906801262755897,2
-7862677531530632089,-5482295111885355605,3
-7862677531530632089,-6739959707791598779,4
-7862677531530632089,2871648046424590878,5
4783081874753928396,3660989387512978561,1
4783081874753928396,1828340614995116767,2
4783081874753928396,-5839185923562195912,3
4783081874753928396,-3678789633202302491,4
4783081874753928396,6006800146436649545,5
-2131823791227094865,-4233177915193302509,1
-2131823791227094865,3035329611795434601,2
-2131823791227094865,7934258011380835332,3
-2131823791227094865,7932334249452694632,4
-2131823791227094865,1362186507591814859,5
4485571547865864859,8886002764685330098,1
4485571547865864859,4121807259563748287,2
4485571547865864859,-5879360586463363298,3
4485571547865864859,6222001809679591440,4
4485571547865864859,-6035458164887182128,5
4235212484048164433,4865901874365409673,1
4235212484048164433,-5736221996280340620,2
4235212484048164433,2051327203770554158,3
4235212484048164433,-7384231993217222764,4
4235212484048164433,8522523292310933696,5
-667193404227875686,2072448887839540892,1
-667193404227875686,-3060116862184714437,2
-667193404227875686,5232169374213306041,3
-667193404227875686,-1971429126058184075,4
-667193404227875686,-3739000323288188282,5
2625883933130361261,2388097612905924826,1
2625883933130361261,3575694866055127253,2
2625883933130361261,-4110991218639855802,3
2625883933130361261,-3758287970266820834,4
2625883933130361261,3564394485543941353,5
-6727357771678896471,8378863480597222815,1
-6727357771678896471,216869981229779312,2
-6727357771678896471,6591221581057159843,3
-6727357771678896471,-8876785823151614444,4
-6727357771678896471,-986027724303592548,5
-5014627593450767720,-2178100133349972724,1
-5014627593450767720,-6980020268309524947,2
-5014627593450767720,-6999287066519531005,3
-5014627593450767720,-8282357075607822317,4
-5014627593450767720,3575694866055127253,5
-2828628091730682303,-5879360586463363298,1
-2828628091730682303,2025471325746532174,2
-2828628091730682303,3382795524953511662,3
-2828628091730682303,6062146090334604102,4
-2828628091730682303,-5283009029345397378,5
7544768317373280661,-3073433549435888423,1
7544768317373280661,-5941854046477982982,2
7544768317373280661,6569463984699537820,3
7544768317373280661,-7273935215244206740,4
7544768317373280661,-39485845307123560,5
-8277924497842156608,2388097612905924826,1
-8277924497842156608,4508362112182399467,2
-8277924497842156608,7434270606888620096,3
-8277924497842156608,2625883933130361261,4
-8277924497842156608,-4110991218639855802,5
2267321579404324900,7345394467579731315,1
2267321579404324900,4195778828921942020,2
2267321579404324900,-7639185658532886960,3
2267321579404324900,-4110354420726924665,4
2267321579404324900,-825802007843492131,5
4383035933260676803,3548262914600772288,1
4383035933260676803,-1033806831489252007,2
4383035933260676803,-9222795471790223670,3
4383035933260676803,-8879983698341300928,4
4383035933260676803,-8885776096632729273,5
8814787788150050622,5162508842577612756,1
8814787788150050622,-5527182266336855540,2
8814787788150050622,9136323715291453594,3
8814787788150050622,7763750328910542816,4
8814787788150050622,1553114235264483780,5
7238948407563080770,-1868592694876567759,1
7238948407563080770,-5410531116380081703,2
7238948407563080770,2867605706298498445,3
7238948407563080770,8527071648070448758,4
7238948407563080770,-7990179956144740367,5
-1124738136890721085,4757923412035174662,1
-1124738136890721085,1797761064772338938,2
-1124738136890721085,-1839591250599587429,3
-1124738136890721085,3706563147339457456,4
-1124738136890721085,2495913984359439198,5
-3110580810771259448,-1452340812018195881,1
-3110580810771259448,-8996656559398843485,2
-3110580810771259448,-6603351162010419903,3
-3110580810771259448,880612740433495828,4
-3110580810771259448,-2405892683303291957,5
2607211459879791691,-1022885988494278200,1
2607211459879791691,-793729620925729327,2
2607211459879791691,-5920475612630001479,3
2607211459879791691,2457939609972623332,4
2607211459879791691,5088013394045185972,5
2080544143997420913,-788035419968530567,1
2080544143997420913,-9161596996229760398,2
2080544143997420913,7083316110921342538,3
2080544143997420913,6162786478796754684,4
2080544143997420913,-7509877147979461087,5
3825866166263569974,-9040419159428373932,1
3825866166263569974,-5403733687257676872,2
3825866166263569974,7529823674661315431,3
3825866166263569974,1580124381109623727,4
3825866166263569974,3380406830501456504,5
4861691621484862889,-6584408680441477889,1
4861691621484862889,123378787151399958,2
4861691621484862889,-4133169317019898816,3
4861691621484862889,8863288680270590286,4
4861691621484862889,4061646345741687197,5
-2136400115854451336,1286723199785027310,1
-2136400115854451336,-6537529846890876234,2
-2136400115854451336,6097677219931837830,3
-2136400115854451336,5847042211895226591,4
-2136400115854451336,2645380860642118790,5
-2577148567706202814,-5154395767417065070,1
-2577148567706202814,8428597553954921991,2
-2577148567706202814,6569723785655740276,3
-2577148567706202814,5684817723169964056,4
-2577148567706202814,3772685586944428188,5
-4037032837327175755,2623290164732957912,1
-4037032837327175755,-7051470020148066326,2
-4037032837327175755,6428429126612898364,3
-4037032837327175755,1433951803438448289,4
-4037032837327175755,-1802980374508081539,5
7851022564818849560,5822211783543822544,1
7851022564818849560,-2780168264183400543,2
7851022564818849560,-3499919498720038879,3
7851022564818849560,-3387298624573211014,4
7851022564818849560,4069333494579100211,5
2323403245382926621,-4833307637594287163,1
2323403245382926621,2841545035570793472,2
2323403245382926621,5163772683749067995,3
2323403245382926621,-8700857105739861338,4
2323403245382926621,8297658253225035519,5
-5255285107284514595,231281690254211527,1
-5255285107284514595,-4336877432539963613,2
-5255285107284514595,-2962461122453899874,3
-5255285107284514595,409265364477466508,4
-5255285107284514595,-4475938295812802739,5
4320282974712265321,-3954182109690207118,1
4320282974712265321,-7986975759046428357,2
4320282974712265321,2321412363020240814,3
4320282974712265321,5726008417498979736,4
4320282974712265321,-3785072380450959101,5
270443693434886127,4757923412035174662,1
270443693434886127,1797761064772338938,2
270443693434886127,-7447329442374055391,3
270443693434886127,4307023751244532288,4
270443693434886127,-1536771179525677307,5
-4570752586662989981,-1662763254714212341,1
-4570752586662989981,2998023988107018635,2
-4570752586662989981,-3581194288660477595,3
-4570752586662989981,171877380813632915,4
-4570752586662989981,-7681408188643141872,5
-6245566021053602636,-39485845307123560,1
-6245566021053602636,7529823674661315431,2
-6245566021053602636,8589361101754366293,3
-6245566021053602636,-5924996404988010,4
-6245566021053602636,-5941854046477982982,5
5445999759138709405,4001521928622781645,1
5445999759138709405,-782975839522191154,2
5445999759138709405,-4205603734017049464,3
5445999759138709405,-9222795471790223670,4
5445999759138709405,-8052188270551570124,5
7434270606888620096,-8277924497842156608,1
7434270606888620096,6807042796917367736,2
7434270606888620096,1306706744219888810,3
7434270606888620096,623421554979899217,4
7434270606888620096,-8815620240581422908,5
4991224059205503283,7071371416976898441,1
4991224059205503283,-2178100133349972724,2
4991224059205503283,6034099213718885791,3
4991224059205503283,6384824828701919724,4
4991224059205503283,3575694866055127253,5
-595851741330881198,-2178100133349972724,1
-595851741330881198,-4640750981890093183,2
-595851741330881198,-9083294960368598209,3
-595851741330881198,-4102297002729307038,4
-595851741330881198,-7554863616241981368,5
9128267824356972069,7036087807129071010,1
9128267824356972069,6870972580508513306,2
9128267824356972069,430255078684584595,3
9128267824356972069,2265761247530716287,4
9128267824356972069,2727743992157210358,5
-6546787050052580484,-2178100133349972724,1
-6546787050052580484,-2247142819145310881,2
-6546787050052580484,-8858741052589364245,3
-6546787050052580484,-8257579276626076787,4
-6546787050052580484,7277161137091492767,5
-4239579488204604851,7270966256391553686,1
-4239579488204604851,1328618437884612347,2
-4239579488204604851,3475346635930218065,3
-4239579488204604851,-2203297578165226595,4
-4239579488204604851,-7863574628164051955,5
-3404981437157985820,-1254906787526072320,1
-3404981437157985820,8685746777792503843,2
-3404981437157985820,-4524355549457527387,3
-3404981437157985820,-3954182109690207118,4
-3404981437157985820,-7371144664961016145,5
4372031182493802582,8963770574956550187,1
4372031182493802582,-78066964941874046,2
4372031182493802582,-7646922141533719881,3
4372031182493802582,-1419188045265393093,4
4372031182493802582,-7259527987837041658,5
-6765871608738223618,5270696484536580646,1
-6765871608738223618,4833869287568225997,2
-6765871608738223618,-2329480295839698254,3
-6765871608738223618,5843350704442714396,4
-6765871608738223618,-4233809085822159066,5
-8312968399134741370,-330801551666885085,1
-8312968399134741370,5619251370090681244,2
-8312968399134741370,1549650080907932816,3
-8312968399134741370,2025471325746532174,4
-8312968399134741370,6524157088939139948,5
4396754138692995627,-8947720860550700506,1
4396754138692995627,-9095002324981651252,2
4396754138692995627,6943483335823457240,3
4396754138692995627,-1383778823073811714,4
4396754138692995627,2817960273225808857,5
-8796191278504623694,8620166073102656574,1
-8796191278504623694,-1625217607550912638,2
-8796191278504623694,589254894302309232,3
-8796191278504623694,7323176445666562417,4
-8796191278504623694,-587747935064273401,5
-7169261479876586557,2394847196776462305,1
-7169261479876586557,6227065897176996407,2
-7169261479876586557,3618205920179577598,3
-7169261479876586557,-8781597910014596432,4
-7169261479876586557,1999466695269209462,5
190366396794861214,7273139206342584600,1
190366396794861214,-5997023418322622504,2
190366396794861214,156889606517612871,3
190366396794861214,-7571123172959828025,4
190366396794861214,-5065077552540450930,5
-7990179956144740367,-4084394822880420062,1
-7990179956144740367,5293701842202310496,2
-7990179956144740367,-8689798332822398451,3
-7990179956144740367,6941466664989793964,4
-7990179956144740367,8527071648070448758,5
4609121753781446855,-9081753261356157170,1
4609121753781446855,-2306089797938257253,2
4609121753781446855,3541770362851368020,3
4609121753781446855,-6761163882540291832,4
4609121753781446855,-1606980109000976010,5
-2306089797938257253,-6859269826758227273,1
-2306089797938257253,-5622405819042018718,2
-2306089797938257253,4609121753781446855,3
-2306089797938257253,-4110354420726924665,4
-2306089797938257253,-3460883803089049921,5
-5020541944663390025,2901480192726556992,1
-5020541944663390025,-861913102049789637,2
-5020541944663390025,-4485188959476061019,3
-5020541944663390025,-998818216447049475,4
-5020541944663390025,4786732753690611738,5
-7371144664961016145,4604014376318271136,1
-7371144664961016145,-8340365043226490059,2
-7371144664961016145,1553114235264483780,3
-7371144664961016145,-1254906787526072320,4
-7371144664961016145,8685746777792503843,5
1158279435862414346,-3037091822980174821,1
1158279435862414346,-8052188270551570124,2
1158279435862414346,-7452761262757182727,3
1158279435862414346,-2307670819023106063,4
1158279435862414346,8754824745136110042,5
2436112252908442663,-9081753261356157170,1
2436112252908442663,-6603351162010419903,2
2436112252908442663,-7259527987837041658,3
2436112252908442663,3770082505811422124,4
2436112252908442663,-3368357500455466403,5
365571143597993923,5092635400707338872,1
365571143597993923,4317140528951861957,2
365571143597993923,-8068727428160395745,3
365571143597993923,-1917202688559171732,4
365571143597993923,3929262240746146680,5
5092635400707338872,365571143597993923,1
5092635400707338872,4317140528951861957,2
5092635400707338872,-8068727428160395745,3
5092635400707338872,-1917202688559171732,4
5092635400707338872,3929262240746146680,5
-9190737901804729417,1354035119798779232,1
-9190737901804729417,-2429242279408079104,2
-9190737901804729417,-8123434787655959885,3
-9190737901804729417,-8340365043226490059,4
-9190737901804729417,-2430153190648595765,5
4402253552023115142,-6466212324513658217,1
4402253552023115142,-6739959707791598779,2
4402253552023115142,-555187669877280641,3
4402253552023115142,-4460374799273064357,4
4402253552023115142,-348408475077850711,5
476793294516827044,2834574758085485485,1
476793294516827044,-8244000618837043328,2
476793294516827044,-3548152957882579401,3
476793294516827044,-5702535287667979261,4
476793294516827044,-3368357500455466403,5
-9216926795620865886,8657408509986329668,1
-9216926795620865886,3609315114795782005,2
-9216926795620865886,-4295420427690447901,3
-9216926795620865886,4037478513037442964,4
-9216926795620865886,4899554125167253337,5
-6096307037126839100,7915650190943924834,1
-6096307037126839100,5726008417498979736,2
-6096307037126839100,8808216970065110104,3
-6096307037126839100,4891010769166501207,4
-6096307037126839100,8900292750226176660,5
-4460374799273064357,-6739959707791598779,1
-4460374799273064357,-3410781775610270991,2
-4460374799273064357,-3662111110237135231,3
-4460374799273064357,7155061818771055780,4
-4460374799273064357,-993224631915984347,5
-3662111110237135231,-4460374799273064357,1
-3662111110237135231,7155061818771055780,2
-3662111110237135231,2623290164732957912,3
-3662111110237135231,-3410781775610270991,4
-3662111110237135231,1553114235264483780,5
-7925445844362296966,-7152753999571084411,1
-7925445844362296966,-908505899495735224,2
-7925445844362296966,3272519107572730082,3
-7925445844362296966,1737303669706106633,4
-7925445844362296966,-5769968511636780471,5
-4262964715347041233,-8937070974333045193,1
-4262964715347041233,381577463519666187,2
-4262964715347041233,-5895530418852362770,3
-4262964715347041233,-5850390492300666299,4
-4262964715347041233,-7165716941095296287,5
-5000193502203199335,2372438485070148864,1
-5000193502203199335,-78667914647336721,2
-5000193502203199335,4069333494579100211,3
-5000193502203199335,-907419983362132448,4
-5000193502203199335,6807042796917367736,5
2966083692047828770,-3020916840917845519,1
2966083692047828770,1873952032843878490,2
2966083692047828770,-2402288292108892893,3
2966083692047828770,8729086959762650511,4
2966083692047828770,-8773118241761372618,5
-969155230116728853,7926736692763443624,1
-969155230116728853,3322348437880079228,2
-969155230116728853,-5920475612630001479,3
-969155230116728853,3091351089612339864,4
-969155230116728853,141806940259458424,5
-7639185658532886960,-3058031327323357308,1
-7639185658532886960,139485217095648183,2
-7639185658532886960,4195778828921942020,3
-7639185658532886960,2267321579404324900,4
-7639185658532886960,4757923412035174662,5
6614704926858202954,-6739959707791598779,1
6614704926858202954,6241723672990266258,2
6614704926858202954,3906974906788964502,3
6614704926858202954,-4460374799273064357,4
6614704926858202954,5429045128339158843,5
-3854488592949785912,-7777013191403056825,1
-3854488592949785912,-3201623914150480647,2
-3854488592949785912,6097677219931837830,3
-3854488592949785912,-4228415104574264137,4
-3854488592949785912,1328618437884612347,5
7963184191158282052,2817960273225808857,1
7963184191158282052,1348739322889189648,2
7963184191158282052,-8512859527034085078,3
7963184191158282052,3035329611795434601,4
7963184191158282052,-427385793606723821,5
-2639327025262198345,9033884391004475493,1
-2639327025262198345,7526364197140419661,2
-2639327025262198345,-6584408680441477889,3
-2639327025262198345,8586403905004879205,4
-2639327025262198345,-5691384416070374740,5
738761744030347929,-6133746337603876146,1
738761744030347929,-2069509552243850466,2
738761744030347929,-8962700386317589038,3
738761744030347929,-8734181034726403477,4
738761744030347929,8654585772743935612,5
-8343581376353287618,-782975839522191154,1
-8343581376353287618,-7891293130731329672,2
-8343581376353287618,4056017896532335209,3
-8343581376353287618,4037478513037442964,4
-8343581376353287618,-7627738093477170171,5
2822049545552366036,-3460883803089049921,1
2822049545552366036,-2099829359953227557,2
2822049545552366036,3149164017776669829,3
2822049545552366036,4751741894255718069,4
2822049545552366036,-5953227649059336919,5
-5912792039759735631,5533752987392101383,1
-5912792039759735631,7653591914898297019,2
-5912792039759735631,1990052153136096105,3
-5912792039759735631,-2890958311805113955,4
-5912792039759735631,1184320069221244535,5
-3614882924009373024,-559964548932224920,1
-3614882924009373024,161784308223385549,2
-3614882924009373024,-3368357500455466403,3
-3614882924009373024,1554619040289415222,4
-3614882924009373024,6215963711332976380,5
638282658987724754,8384349834972693428,1
638282658987724754,-377975173223377441,2
638282658987724754,3180608611815082945,3
638282658987724754,3075810310719170278,4
638282658987724754,668505019835540303,5
-4657414671719964025,8118799783881928573,1
-4657414671719964025,881166463209244600,2
-4657414671719964025,4575580212020245658,3
-4657414671719964025,2633209697262372913,4
-4657414671719964025,4068119742428755460,5
-2141497471886086313,-6115752106105570167,1
-2141497471886086313,4259370161044254504,2
-2141497471886086313,4575212535548313873,3
-2141497471886086313,374674704202038318,4
-2141497471886086313,-266262937631881148,5
4757923412035174662,1797761064772338938,1
4757923412035174662,4307023751244532288,2
4757923412035174662,-7447329442374055391,3
4757923412035174662,-1536771179525677307,4
4757923412035174662,-1839591250599587429,5
8413971365124666862,4788854083489560153,1
8413971365124666862,-5602127731550819348,2
8413971365124666862,2930191803881821526,3
8413971365124666862,-3666646454167334466,4
8413971365124666862,5681075485882787671,5
-8239286201029609369,-6778286518036232293,1
-8239286201029609369,-7174595923544719736,2
-8239286201029609369,7395435905985567130,3
-8239286201029609369,-7002558676365724983,4
-8239286201029609369,9178250635927683,5
3180828616327439381,-7047448754687279385,1
3180828616327439381,-7550906488404754851,2
3180828616327439381,3770082505811422124,3
3180828616327439381,6642437212220341339,4
3180828616327439381,6569463984699537820,5
-133139342397538859,4629488036162962359,1
-133139342397538859,8318042399332883628,2
-133139342397538859,1618055575277164008,3
-133139342397538859,-4872447160271266802,4
-133139342397538859,8901449108040307914,5
-6238628334008320788,1537717759622831344,1
-6238628334008320788,-3700095596785790870,2
-6238628334008320788,-6076367233589223323,3
-6238628334008320788,8028897172674067530,4
-6238628334008320788,4312678980890750477,5
-6651333707067617642,-8947720860550700506,1
-6651333707067617642,2415534163825594672,2
-6651333707067617642,-1383778823073811714,3
-6651333707067617642,4396754138692995627,4
-6651333707067617642,1114791714656282929,5
5338677278233757627,-5715266554592745669,1
5338677278233757627,-8222568914848295086,2
5338677278233757627,-307396946333196366,3
5338677278233757627,-4944551138301474550,4
5338677278233757627,2546657529517570876,5
-8187220755213888616,4139191914110236238,1
-8187220755213888616,7255021292858609470,2
-8187220755213888616,-7174595923544719736,3
-8187220755213888616,6187300944962737279,4
-8187220755213888616,7516228655554309785,5
3097721536109455446,8339561640071198727,1
3097721536109455446,-2164628725543527116,2
3097721536109455446,8384349834972693428,3
3097721536109455446,-377975173223377441,4
3097721536109455446,3180608611815082945,5
-6641749235744758169,-3964583697784528168,1
-6641749235744758169,-5024561776910686117,2
-6641749235744758169,5672978373195158195,3
-6641749235744758169,8038154459609789205,4
-6641749235744758169,-9040419159428373932,5
-8635809464649679621,-3540554289369551216,1
-8635809464649679621,4781931173636001110,2
-8635809464649679621,-5386512752101672374,3
-8635809464649679621,-8742648016180281673,4
-8635809464649679621,-5043294260151549400,5
6016376495317032228,6997620589258672675,1
6016376495317032228,-7452761262757182727,2
6016376495317032228,-2377881752614744441,3
6016376495317032228,-4358357193736101128,4
6016376495317032228,8254285966695461849,5
-4921088466135297415,-7875485745277808506,1
-4921088466135297415,-1926525896637230556,2
-4921088466135297415,-3460883803089049921,3
-4921088466135297415,-7165716941095296287,4
-4921088466135297415,-5649504870272917833,5
4317140528951861957,-1917202688559171732,1
4317140528951861957,3929262240746146680,2
4317140528951861957,8384349834972693428,3
4317140528951861957,-1549326815285717811,4
4317140528951861957,-377975173223377441,5
1403599387299754918,6075137928366965854,1
1403599387299754918,8582210754044680874,2
1403599387299754918,6521856301289868251,3
1403599387299754918,-2871347907044769386,4
1403599387299754918,4102576381061107965,5
4307433444610636421,1507299850679912107,1
4307433444610636421,-8480712303720557641,2
4307433444610636421,3205047378909988692,3
4307433444610636421,834896074125772354,4
4307433444610636421,-5573840044320724169,5
-8368414190009234878,-2059465483219605309,1
-8368414190009234878,2037560494723407153,2
-8368414190009234878,-6466212324513658217,3
-8368414190009234878,-5784228041033890044,4
-8368414190009234878,-7499831854130267106,5
4807410384082534048,484986956330644320,1
4807410384082534048,8318042399332883628,2
4807410384082534048,-3113913063173722290,3
4807410384082534048,-8635809464649679621,4
4807410384082534048,-7042078050206929948,5
-645584250289067285,4831903061865014867,1
-645584250289067285,5854206600849997966,2
-645584250289067285,6766105865162331239,3
-645584250289067285,-6215634663594744290,4
-645584250289067285,2531450382701518075,5
3880098804615440102,-5808672937983623398,1
3880098804615440102,-2144625344076628986,2
3880098804615440102,5533752987392101383,3
3880098804615440102,2037560494723407153,4
3880098804615440102,-5912792039759735631,5
-4336355219396419841,-6584408680441477889,1
-4336355219396419841,-5403733687257676872,2
-4336355219396419841,1790561775815571583,3
-4336355219396419841,-8294676699502353515,4
-4336355219396419841,-1672165618620086344,5
6352416307575007029,-5973686110278905367,1
6352416307575007029,-3633300009206493694,2
6352416307575007029,-7215110246375999491,3
6352416307575007029,-5322047011520469406,4
6352416307575007029,5018472516978866574,5
1038118700785242153,6034099213718885791,1
1038118700785242153,-1701416312023927957,2
1038118700785242153,-4640750981890093183,3
1038118700785242153,-703416562539077070,4
1038118700785242153,564282370384747453,5
30461094217357731,4151147085496712967,1
30461094217357731,5965544132537436406,2
30461094217357731,-39485845307123560,3
30461094217357731,-5313466754735123256,4
30461094217357731,-8259953995965151136,5
2203293143157288172,-4399400419562742528,1
2203293143157288172,-5571606607344218289,2
2203293143157288172,-1178371721262103855,3
2203293143157288172,-5799839529845993396,4
2203293143157288172,-4386371945374980231,5
1515492713000932747,-7986975759046428357,1
1515492713000932747,-7777013191403056825,2
1515492713000932747,4089568303716665454,3
1515492713000932747,3168079495368669052,4
1515492713000932747,7062745737910050042,5
-8908991577172785311,2220561310072186802,1
-8908991577172785311,7511744555558105059,2
-8908991577172785311,6999813113145211708,3
-8908991577172785311,5827857898404399503,4
-8908991577172785311,6015995473246774717,5
-4541461982704074404,-7986975759046428357,1
-4541461982704074404,-6940659689413147290,2
-4541461982704074404,-1917202688559171732,3
-4541461982704074404,4089568303716665454,4
-4541461982704074404,-229081393244987789,5
-3105075547863520421,-7130425546996181071,1
-3105075547863520421,-7570652411388243006,2
-3105075547863520421,-23817016428727099,3
-3105075547863520421,-3946932055798267834,4
-3105075547863520421,2645380860642118790,5
-306538960798971040,2555983212310147009,1
-306538960798971040,8637400873589298078,2
-306538960798971040,-9102431381393428051,3
-306538960798971040,2900029983899283273,4
-306538960798971040,6236312923258954569,5
-8937070974333045193,2388097612905924826,1
-8937070974333045193,2625883933130361261,2
-8937070974333045193,-4110991218639855802,3
-8937070974333045193,3564394485543941353,4
-8937070974333045193,-4920252354047555768,5
358192030955601318,3460026829794173084,1
358192030955601318,-635870441391555852,2
358192030955601318,-6058152698516590252,3
358192030955601318,5701873751630396950,4
358192030955601318,-1444481301861872291,5
-8854146354650101086,6070279813975953742,1
-8854146354650101086,-5458316826145145813,2
-8854146354650101086,-8680242653057858999,3
-8854146354650101086,834896074125772354,4
-8854146354650101086,-1523691178084871,5
-4318248821095057296,3566197569262766169,1
-4318248821095057296,-486686184692655504,2
-4318248821095057296,-1419188045265393093,3
-4318248821095057296,-7259527987837041658,4
-4318248821095057296,-3751398885033121551,5
-5879360586463363298,-2828628091730682303,1
-5879360586463363298,2025471325746532174,2
-5879360586463363298,-2424983931459616622,3
-5879360586463363298,3382795524953511662,4
-5879360586463363298,6062146090334604102,5
-8167536150098135304,2388097612905924826,1
-8167536150098135304,9215261273565326920,2
-8167536150098135304,-555187669877280641,3
-8167536150098135304,2625883933130361261,4
-8167536150098135304,-4110991218639855802,5
-7124339858992523617,-907419983362132448,1
-7124339858992523617,-5000193502203199335,2
-7124339858992523617,7062745737910050042,3
-7124339858992523617,-1853084798056642222,4
-7124339858992523617,2372438485070148864,5
-907419983362132448,-7124339858992523617,1
-907419983362132448,-5000193502203199335,2
-907419983362132448,7062745737910050042,3
-907419983362132448,-1853084798056642222,4
-907419983362132448,2372438485070148864,5
-8739701156093513292,-4110354420726924665,1
-8739701156093513292,-5283009029345397378,2
-8739701156093513292,-5850390492300666299,3
-8739701156093513292,-7165716941095296287,4
-8739701156093513292,-5649504870272917833,5
9079880752026843473,2468005329717107277,1
9079880752026843473,-2237790708081130271,2
9079880752026843473,3772685586944428188,3
9079880752026843473,8076265166566225141,4
9079880752026843473,-6778286518036232293,5
-2377881752614744441,3751305746867503759,1
-2377881752614744441,6016376495317032228,2
-2377881752614744441,-730957269757756529,3
-2377881752614744441,5269583152423890030,4
-2377881752614744441,6997620589258672675,5
8881733945001664941,-4110354420726924665,1
8881733945001664941,-5283009029345397378,2
8881733945001664941,-5850390492300666299,3
8881733945001664941,-7165716941095296287,4
8881733945001664941,-5649504870272917833,5
-2476100034099959458,3272519107572730082,1
-2476100034099959458,-5002383425685129595,2
-2476100034099959458,-266262937631881148,3
-2476100034099959458,-5238066650780855302,4
-2476100034099959458,-1762456938647577126,5
3301147467076954944,-23817016428727099,1
3301147467076954944,7965539599896143226,2
3301147467076954944,-5756697018315640725,3
3301147467076954944,6034099213718885791,4
3301147467076954944,-6872546942144599345,5
-7627277742224639768,-1038011342017850,1
-7627277742224639768,-6810702648836067504,2
-7627277742224639768,-5082274522455747241,3
-7627277742224639768,-8635809464649679621,4
-7627277742224639768,991271693336573226,5
5447580952505296338,-6074661548047199165,1
5447580952505296338,1331356827163029243,2
5447580952505296338,4973921475467086339,3
5447580952505296338,-2358756719610361882,4
5447580952505296338,2541499697677936774,5
5227822864949117283,6428429126612898364,1
5227822864949117283,8926283897590637985,2
5227822864949117283,34557439830244258,3
5227822864949117283,6258766779968998934,4
5227822864949117283,7088167897470452815,5
2424381466524517235,-807868207410889392,1
2424381466524517235,-8480712303720557641,2
2424381466524517235,8931755432090459041,3
2424381466524517235,2470587255066232267,4
2424381466524517235,4089568303716665454,5
8828175072897143018,-8277924497842156608,1
8828175072897143018,2296515698565489277,2
8828175072897143018,1797761064772338938,3
8828175072897143018,4757923412035174662,4
8828175072897143018,-3605608255586388018,5
-170687954910264210,8857442213860272383,1
-170687954910264210,-8370744479086515302,2
-170687954910264210,-8531951303518498324,3
-170687954910264210,4307023751244532288,4
-170687954910264210,1436883058900979473,5
-6074661548047199165,-9028990334396397584,1
-6074661548047199165,6817244649248188271,2
-6074661548047199165,-1123543351704082417,3
-6074661548047199165,-9152398073968262186,4
-6074661548047199165,-7953698795259311774,5
-3964583697784528168,-5024561776910686117,1
-3964583697784528168,6664082205633624486,2
-3964583697784528168,4479576054067772847,3
-3964583697784528168,-1403735753867098241,4
-3964583697784528168,8038154459609789205,5
7004101889471761341,-2038869595290705317,1
7004101889471761341,3582716808949240433,2
7004101889471761341,2271592336048425450,3
7004101889471761341,-6324550271415246022,4
7004101889471761341,3193164045772142182,5
-8460222552900599049,722931447608069342,1
-8460222552900599049,9038543365726770177,2
-8460222552900599049,98528655405030624,3
-8460222552900599049,-2065362330475275026,4
-8460222552900599049,-2211174111335280246,5
-3102446808559723934,-1383778823073811714,1
-3102446808559723934,2051327203770554158,2
-3102446808559723934,1117455951802655890,3
-3102446808559723934,-3875881534863988868,4
-3102446808559723934,-8404657131309965885,5
-1297580205670251233,-5691384416070374740,1
-1297580205670251233,-2065362330475275026,2
-1297580205670251233,484986956330644320,3
-1297580205670251233,-4110354420726924665,4
-1297580205670251233,-5283009029345397378,5
-1242702988593021334,8028897172674067530,1
-1242702988593021334,-6829454835237183038,2
-1242702988593021334,-3920984929373505016,3
-1242702988593021334,-8083832514395551465,4
-1242702988593021334,7494490104520466117,5
-6875247493073242590,7965539599896143226,1
-6875247493073242590,3321223121670148312,2
-6875247493073242590,3272519107572730082,3
-6875247493073242590,1737303669706106633,4
-6875247493073242590,-7925445844362296966,5
-1383778823073811714,-3102446808559723934,1
-1383778823073811714,-6772940823843058601,2
-1383778823073811714,1117455951802655890,3
-1383778823073811714,-8947720860550700506,4
-1383778823073811714,2051327203770554158,5
5045927063019110283,3310859214930485296,1
5045927063019110283,9054050762437897017,2
5045927063019110283,-9222795471790223670,3
5045927063019110283,-7714713652743527644,4
5045927063019110283,-2639327025262198345,5
-7406587779348496692,7247406924790318523,1
-7406587779348496692,4105873627900556540,2
-7406587779348496692,1580124381109623727,3
-7406587779348496692,-7264217791213422584,4
-7406587779348496692,-2766592729910903198,5
3884256359744615997,834896074125772354,1
3884256359744615997,-8704908797766843570,2
3884256359744615997,-3363563881552061188,3
3884256359744615997,-8222568914848295086,4
3884256359744615997,-3285620956704836473,5
2864534935028964135,-2194994678739982146,1
2864534935028964135,-8508606815368130888,2
2864534935028964135,-5917314377186856799,3
